X,Y,latitude,longitude,code_aiot,nom_ets,num_dep,adresse,cd_insee,cd_postal,commune,code_naf,lib_naf,num_siret,cd_regime,lib_regime,seveso,lib_seveso,Inspection,Situation administrative,Textes public disponibles,icon_url
2.33633921376783,48.9279710018277,"48.9279710018277","2.336339213767831","6519441",LUXO BENNES,"93","14, QUAI DU CHATELIER","93039","93450",L'Ãle-Saint-Denis,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 13/10/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/gg2uzQmc806a4woTDNqtiiGYs6iyZkTP', 'https://georisques.gouv.fr/webappReport/ws/installations/inspection/VpTizCneelJfwnBw3XHaOarKuGqV4yVG']]",[],[],./0.png
2.33647545507228,48.9279897421621,"48.92798974216209","2.3364754550722844","6519442",BETON SOLUTIONS MOBILES,"93","14, QUAI DU CHATELIER","93039","93450",L'Ãle-Saint-Denis,"23.0",Fabrication d'autres produits minéraux non métalliques,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 13/10/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/PJps2gj6ociaQSoYj4w7kWw1lQb1XREX']]",[],[],./0.png
2.23106920310247,48.8985635942767,"48.89856359427668","2.2310692031024737","6519460",SPORT AUTO INTERNATIONAL,"92",4 B RUE DE LILLE,"92050","92000",NANTERRE,"45.0",Commerce et réparation d'automobiles et de motocycles,"3,78E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6519693",VSI,"92",49 route principale du port,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 27/04/2022', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/Yn47SH5jEGJM831Yb5oHALjtciPSCir4']]",[],[],./0.png
2.20717900639079,48.9159536527193,"48.9159536527193","2.207179006390794","6519805",SEALANTS BEZONS 2 (ex JOINT FRANCAIS),"95",84-116 rue  salvador Allende,"95063","95870",Bezons,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 27/06/2022', []]",[],[],./0.png
2.30582835059218,48.9019340450701,"48.90193404507009","2.3058283505921846","6520131",LES ATELIERS DU PARC,"92",26 rue Petit,"92024","92110",CLICHY,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 16/06/2020', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6520202",GENEDIS,"92",192 AVENUE LOUIS ROCHE,"92036","92230",Gennevilliers,"47.0","Commerce de détail, Ã  lâexception des automobiles et des motocycles","3,39E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 25/04/2023', []]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6520359",WORKMAN TURNBULL,"95",7 RUE GUY MOQUET,"95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6520431",PRESSING DU VAl (Jean Jaurès),"95","174, avenue Jean Jaurès","95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 10/05/2016', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","6520474",PSP,"92",2 RUE LOUIS ARMAND,"92004","92600",ASNIERES SUR SEINE,"18.0",Imprimerie et reproduction d'enregistrements,"5,22E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6520545",RIBOULDING (magasin),"95",99 avenue de Verdun,"95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 07/07/2016', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6520570",Daniel Poussier TP,"92",2 route de la Seine,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 21/07/2016', []]",[],[],./0.png
2.30582835059218,48.9019340450701,"48.90193404507009","2.3058283505921846","6520592",SIAAP,"92",25 rue Fournier,"92024","92110",Clichy,"37.0",Collecte et traitement des eaux usées,"2,58E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 23/06/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/KoHzxXESIc2uEr8pzFYZyr0aRaaKkRIS']]",[],[],./0.png
2.18035731166059,48.9009342559287,"48.90093425592872","2.180357311660587","6520615",DODIN CAMPENON BERNARD,"92",217 AVENUE JULES QUENTIN,"92050","92000",NANTERRE,"42.0",Génie civil,"3,43E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['2518', 'a', ""Installation de production de béton prÃªt Ã  l'emploi"", 'Enregistrement', '6.000 m3']]","[['2019-08-05', 'Autre', 'Arrete restauration milieu aquatique', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd6c6058f0016c605d86650008'], ['2017-05-19', 'ArrÃªté préfectoral', 'AP 2017-118', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015ce45f2f015ce47ffce40014'], ['2017-04-18', 'Autre', 'AP 2017-91', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015c2eebc7015c2f0944190014'], ['2016-12-08', 'ArrÃªté préfectoral', 'AP 2016-200', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb340159eeaac80159ef715dce0032'], ['2016-11-21', 'Rapport', 'Rapport du 16/11/2016', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015c2ffc1d015c30113dc90008']]",./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6520661",SA ROLESCO,"92",10-24 RUE DES AGGLOMERES - ZAC DES GUILLERAIES,"92050","92000",NANTERRE,"46.0","Commerce de gros, Ã  lâexception des automobiles et des motocycles","3,14E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.23188161104635,48.8980471965233,"48.89804719652325","2.2318816110463473","6520718",DODIN CAMPENON BERNARD,"92",25-26 RUE DE LILLE,"92050","92000",NANTERRE,"42.0",Génie civil,"3,43E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['2515', '2.b', 'Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes', 'Déclaration', '194.000 '], ['2515', '1.a', 'Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes', 'Enregistrement', '386.000 ']]","[['2017-05-19', 'ArrÃªté préfectoral', 'AP 2017-117', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015ce45f2f015ce47d542f0010'], ['2017-01-31', 'ArrÃªté préfectoral', 'AP 2017-35 du 31/01/2017', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015a60cc2a015a610ccdbd000c'], ['2017-01-18', 'Rapport', 'Rapport du 18/01/2017', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015a60cc2a015a610ffbae0010']]",./0.png
2.28266863652955,48.9452608964066,"48.9452608964066","2.2826686365295523","6520744",SARPI MINERAL France,"92",17-21 route de la Seine,"92036","92230",Gennevilliers,"38.0","Collecte, traitement et élimination des déchets ",,,,,,,,,./0.png
2.25815903500487,48.898572581635,"48.898572581635015","2.2581590350048697","6520837",EIFFAGE CONSTRUCTION EQUIPEMENTS,"92",16 RUE VICTOR HUGO,"92026","92400",COURBEVOIE,"41.0",Construction de bÃ¢timents,"4,03E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6520887",CKFD ENVIRONNEMENT,"92",86-114 avenue Louis Roche,"92036","92230",Gennevilliers,"38.0","Collecte, traitement et élimination des déchets ",,,,,,,,,./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6520919",THERMI PICARDIE,"92",81 AVENUE JULES QUENTIN,"92050","92000",NANTERRE,"25.0","Fabrication de produits métalliques, Ã  lâexception des machines et des équipements","3,99E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 25/08/2017', []]",[],"[['2017-07-20', 'ArrÃªté préfectoral', 'AP 2017-161', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015d8441a2015d8443ec000004'], ['2017-05-19', 'ArrÃªté de mise en demeure', 'ArrÃªté MED 2017-116 du 19/05/2017', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015cc5648a015cc56cc8890004']]",./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6520977",COLSON,"95",39 rue de Montigny,"95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 11/09/2020', []]",[],[],./0.png
2.21625452440005,48.9086029739721,"48.908602973972066","2.216254524400046","6521013",TRIETHIC BY GAIA,"92",320 AVENUE DE LA REPUBLIQUE,"92050","92000",Nanterre,"38.0","Collecte, traitement et élimination des déchets ",,,,,,,,,./0.png
2.25706346467416,48.890273968907,"48.89027396890697","2.2570634646741596","6521134",BOUYGUES TRAVAUX PUBLICS,"92",Quai Paul Doumer,"92026","92400",Courbevoie,"42.0",Génie civil,"4,08E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['2515', '1.a', 'Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes', 'Enregistrement', '2950.000 kW']]","[['2021-05-20', 'ArrÃªté préfectoral', 'APC', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd79ae09fc0179ae0cf7d30008'], ['2018-11-08', 'ArrÃªté préfectoral', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd66f33a610166f34990c1000b'], ['2018-09-11', 'Rapport', 'Rapport', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd67a7352c0167a744aa2e0010']]",./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6521160",LAFARGE CIMENTS,"92",2 route du mole central,"92036","92230",Gennevilliers,,,"3,02E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 08/04/2022', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6521206",JFC,"92",101 AVENUE LOUIS ROCHE,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 20/04/2021', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","6521212",IDI PRESSING,"92",20 rue des Fusillés,"92062","92800",PUTEAUX,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.243032020833,48.9238836468679,"48.92388364686795","2.2430320208330037","6521591",Colombes habitat Public,"92",200 rue Saint Denis,"92025","92700",COLOMBES,"68.0",Activités immobilières,"4,84E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24220790709549,48.9055054367941,"48.90550543679414","2.242207907095489","6521684",PICHETA,"92",70 rue Jules Ferry,"92035","92250",LA GARENNE COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29251258905953,48.9101028624316,"48.91010286243157","2.2925125890595273","6521692",Pressing Gambetta,"92",16 rue Gambetta,"92004","92600",Asnières-sur-Seine,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 07/10/2022', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","6521703",OUTAREX,"92",Carrefour la rose de cherbourg - avenue Charles de Gaulle,"92062","92800",PUTEAUX,"43.0",Travaux de construction spécialisés,"8,73E+12",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.26691696804863,48.9382320797774,"48.93823207977739","2.2669169680486307","6521730",ECOVALORISATION,"92","2, route annexe de la Seine","92036","92230",Gennevilliers,,,"5,29E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 22/05/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/XIxnSmQvVNdpxApa5bAoFB7WFItKb1Ue']]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6521736",LEGENDRE ILE DE FRANCE,"92",35 boulevard des provinces franÃ§aises,"92050","92000",NANTERRE,"43.0",Travaux de construction spécialisés,"3,99E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6521869",SNCF ARGENTEUIL,"95",Impasse du Prunet,"95018","95100",Argenteuil,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 18/10/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/48HZJwdEbIpf0B5JmIhZY3ou2F8oBVYB']]","[['2560', '2', 'Supérieure Ã  150 kW, mais inférieure ou égale Ã  1 000 kW', 'Déclaration avec contrÃ´le', '200.000 kW'], ['2910', 'A.2', 'Combustion', 'Déclaration avec contrÃ´le', '2.380 MW'], ['2930', '1.a', 'Ateliers de réparation et entretien de véhicules Ã  moteur', 'Enregistrement', '8753.000 m2']]","[['2020-09-28', 'ArrÃªté préfectoral', 'ArrÃªté complémentaire - IC-20-073', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd74e31cc30174e3287e91000b'], ['2020-06-23', 'Rapport', 'Rapport proposant APC', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd74e31cc30174e3287e430007']]",./0.png
2.21115239756624,48.9490832413366,"48.94908324133655","2.211152397566239","6521938",EG METAUX,"95",2 RUE CHARLES MICHELS,"95018","95100",Argenteuil,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 22/06/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/XyDqHg3fOBM3bhT1fpar16NlVCrBko2f']]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6521948",BETON SOLUTIONS MOBILES,"92",Chemin d'accès Ã  l'usine électrique,"92050","92000",Nanterre,"23.0",Fabrication d'autres produits minéraux non métalliques,"7,94E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 23/05/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/Jkc9ArEjocr2gosyPMqJhamsHbGje82P']]","[['2518', 'a', ""Installation de production de béton prÃªt Ã  l'emploi"", 'Enregistrement', '5.500 m3']]","[['2020-05-25', 'ArrÃªté préfectoral', 'AP enregistrement 2020-46', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd75dacc6f0175dad6d35f0013'], ['2020-02-05', 'Autre', 'AP prorogation délai', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd7062dfa70170633349120111']]",./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6521987",PARIS TERMINAL SA,"92",6 route du bassin nÂ°1,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/06/2022', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/heRshIr7tzjuvStVK2MohEprq2PCAWre']]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","6522002",SAFIC-ALCAN (siège social),"92",3 rue Bellini,"92062","92806",PUTEAUX,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.30582835059218,48.9019340450701,"48.90193404507009","2.3058283505921846","6522003",CROMOLOGY (siège social),"92",71 boulevard du Général Leclerc,"92024","92583",CLICHY,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 26/09/2018', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6522030",STARDUST MEDIA AND COMMUNICATION,"92",99 AV LOUIS ROCHE,"92036","92230",Gennevilliers,"74.0","Autres activités spécialisées, scientifiques et techniques","5,31E+13",A,Autorisation,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 17/02/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/Xaazs5h2S6P0x9zgrcUoHrKvDyweyNRi']]","[['2950', '2.a', 'Traitement et développement des surfaces photosensibles', 'Autorisation', '320000.000 m2']]","[['2021-03-15', 'ArrÃªté préfectoral', 'Ap autorisation', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd783b2c8301783b3bee840017'], ['2020-02-27', 'ArrÃªté de mise en demeure', 'AP MED', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd70874743017087709f3f0067']]",./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","6522063",OUTAREX,"92",Rd Point des bergeres - ZAC Bergeres lot4b,"92062","92800",PUTEAUX,,,"8,73E+12",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21361758176292,48.9485868421373,"48.94858684213726","2.213617581762922","6522075",EG METAUX,"95","5, rue de l'Ouest","95018","95100",Argenteuil,,,"4,14E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 22/06/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/EmQkrLcKKxid9d59g1HjqLniPfJHtaiU']]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6522083",KST,"95","15-19, rue Montigny","95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 06/01/2021', []]",[],[],./0.png
2.2266339298672,48.8987059080943,"48.898705908094286","2.2266339298671984","6522152",ENTREPRISE PICHETA,"92",260 Rue de la Garenne,"92050","92000",Nanterre,"43.0",Travaux de construction spécialisés,"3,18E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 22/05/2019', []]",[],[],./0.png
2.24419401554951,48.9218675394725,"48.92186753947248","2.2441940155495135","6522192",Garage SOLEIL,"92","176, rue Gabriel Péri","92025","92700",COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 25/01/2019', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","6522194",Eiffage résidentiel,"92",252 avenue des Gresillons,"92004","92600",ASNIERES SUR SEINE,,,"3,90E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","6522428",ORANGE,"92",10 Rue Louis Pouey,"92062","92800",Puteaux,"61.0",Télécommunications,"3,80E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 12/05/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/hLFNIvlXfm3vz09bbHmW2MEa67nHFLXE']]",[],[],./0.png
2.24843366341195,48.9505188075816,"48.950518807581574","2.2484336634119475","6522434",SMB BÃ¢timent,"95",9 rue Jean Grandel,"95018","95100",ARGENTEUIL,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 25/01/2021', []]",[],[],./0.png
2.31207264170343,48.9331579746052,"48.93315797460519","2.312072641703428","6522447",SARL BOUVELOT TP,"92",41 rue thomas edison,"92036","92230",GENNEVILLIERS,,,"3,82E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['2515', '1.a', 'Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes', 'Enregistrement', '325.000 ']]","[['2019-10-15', 'ArrÃªté de mise en demeure', 'AP MED régularisation', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd6dce7ef0016dce8c5ab2002f']]",./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6522506",CEMEX GRANULATS,"92",route du bassin nÂ°6,"92036","92230",Gennevilliers,"8.0",Autres industries extractives,"5,52E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 24/02/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/nqSlXIsCsJZVBHrwaAzeyxkFKNMX5Mzk']]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6522548",DANIEL HARLANT,"92",165 avenue Louis Roche,"92036","92230",GENNEVILLIERS,,,"3,10E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24220790709549,48.9055054367941,"48.90550543679414","2.242207907095489","6522632",AUTO SERVICES LA GARENNE,"92",23 B BOULEVARD DE LA REPUBLIQUE,"92035","92250",LA GARENNE COLOMBES,,,"8,18E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24419401554951,48.9218675394725,"48.92186753947248","2.2441940155495135","6523748",EUROPARQUET,"92",51 avenue Henri Barbusse,"92025","92700",COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 04/08/2020', []]",[],[],./0.png
2.28312187515317,48.9183206920532,"48.918320692053214","2.283121875153171","6523771",RENAULT RELAIS VOLTAIRE,"92",175 boulevard Voltaire,"92004","92600",ASNIERES SUR SEINE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/07/2020', []]",[],[],./0.png
2.28254719638019,48.9184341620727,"48.9184341620727","2.282547196380186","6523772",REPAR AUTO,"92",181 boulevard Voltaire,"92004","92600",ASNIERES SUR SEINE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/07/2020', []]",[],[],./0.png
2.25625765637545,48.9046761923484,"48.904676192348376","2.2562576563754533","6523801",SPEEDY Courbevoie,"92",161 BOULEVARD DE VERDUN,"92026","92400",COURBEVOIE,"45.0",Commerce et réparation d'automobiles et de motocycles,"4,21E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28277357504527,48.907949542953,"48.90794954295305","2.282773575045271","6523802",AUTOSMILE 92,"92",14 B RUE FRANKLIN,"92004","92600",ASNIERES SUR SEINE,"45.0",Commerce et réparation d'automobiles et de motocycles,"7,98E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28277357504527,48.907949542953,"48.90794954295305","2.282773575045271","6523803",CARROSSE 92,"92",14 B RUE FRANKLIN,"92004","92600",ASNIERES SUR SEINE,"45.0",Commerce et réparation d'automobiles et de motocycles,"8,13E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","6523804",CM AUTO SERVICES,"92",57 AVENUE DE LA MARNE,"92004","92600",ASNIERES SUR SEINE,"45.0",Commerce et réparation d'automobiles et de motocycles,"8,12E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6523832",Peugeot bernier,"92",120 avenue Georges clemenceau,"92050","92000",NANTERRE,,,"3,04E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.32434654133713,48.9245136352427,"48.924513635242725","2.3243465413371305","6523833",AUTOMOTIVE FACTORY PARTS,"92", - 11-19 boulevard Gallieni,"92036","92230",GENNEVILLIERS,,,"5,14E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24220790709549,48.9055054367941,"48.90550543679414","2.242207907095489","6523834",Courbevoie auto réparations car,"92",94 rue jean bonnal,"92035","92250",LA GARENNE COLOMBES,,,"3,13E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6523835",Dano auto,"92",36 route des fusillés,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/07/2020', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6523836",Speedy,"92",108 avenue georges clemenceau,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/07/2020', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","6523839",Eurauto 92,"92",1 rue des suisses,"92050","92000",NANTERRE,,,"4,52E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28273940534911,48.9133991799327,"48.91339917993268","2.282739405349112","6523863",GARAGE CRETAZ,"92",32 RUE DE COLOMBES,"92004","92600",ASNIERES SUR SEINE,"45.0",Commerce et réparation d'automobiles et de motocycles,"7,99E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","6523877",BM Garage,"92",93 rue des Bas,"92004","92600",ASNIERES SUR SEINE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/07/2020', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","6523898",AUTO PERFORMANCE 92,"92",57 Avenue du Vieux Chemin de Saint-Denis,"92036","92230",GENNEVILLIERS,"45.0",Commerce et réparation d'automobiles et de motocycles,"8,78E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 16/02/2021', []]",[],[],./0.png
2.2600523334022,48.8987641595235,"48.89876415952347","2.2600523334022005","6524037",AUTOPASSION,"92",40 rue Lambrechts,"92026","92400",COURBEVOIE,,,"3,51E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
